user_id,orders_per_customer
80068,1
80386,1
61072,1
80946,1
83067,1
84003,1
86385,1
88213,1
60966,1
58205,1
98232,1
99776,1
2071,1
10378,1
14022,1
20363,1
30419,1
38580,1
40557,1
44072,1
69242,1
93903,1
96797,1
37377,1
31528,1
39231,1
47097,1
28777,1
75906,1
92527,1
699,1
25887,1
805,1
1712,1
2481,1
3903,1
21142,1
4111,1
20868,1
19309,1
9661,1
12348,1
12393,1
14259,1
15730,1
16367,1
20780,1
21132,1
17348,1
5078,1
24267,1
25621,1
25986,1
26714,1
29654,1
31516,1
31749,1
31872,1
32860,1
33369,1
34026,1
34305,1
2947,1
35133,1
36625,1
37597,1
62261,1
39971,1
41291,1
41959,1
42425,1
42495,1
43619,1
45553,1
46500,1
47254,1
48616,1
49474,1
49681,1
50308,1
50356,1
50466,1
53932,1
56169,1
57882,1
58941,1
60366,1
60843,1
61171,1
62467,1
22729,1
63501,1
63523,1
99063,1
65868,1
80109,1
67702,1
79453,1
73348,1
77297,1
74426,1
75617,1
75969,1
76154,1
76279,1
77119,1
78216,1
79717,1
66405,1
64097,1
89195,1
89314,1
89511,1
89565,1
91670,1
91851,1
53297,1
92408,1
93813,1
98515,1
99217,1
117,1
1920,1
5513,1
10670,1
12280,1
13236,1
14499,1
34533,1
33696,1
16587,1
31012,1
377,1
19924,1
20403,1
22578,1
22818,1
22993,1
68153,1
25207,1
25652,1
31981,1
32127,1
32685,1
48571,1
34750,1
35761,1
44269,1
46090,1
31722,1
50128,1
50472,1
61786,1
96360,1
63969,1
87232,1
67419,1
71056,1
36268,1
74121,1
76615,1
90427,1
79908,1
82441,1
86247,1
94212,1
94305,1
72585,1
99005,1
91980,1
64140,1
87047,1
45755,1
51124,1
61856,1
84299,1
11861,1
40095,1
58795,1
63925,1
68985,1
89035,1
99075,1
61123,1
95876,1
79159,1
11889,1
47101,1
74532,1
74673,1
56009,1
27672,1
28092,1
37103,1
52256,1
66844,1
71649,1
73209,1
97025,1
2590,1
15283,1
21588,1
54235,1
54582,1
38123,1
89474,1
33866,1
80647,1
82739,1
63700,1
24014,1
25640,1
17024,1
39161,1
44988,1
53148,1
53234,1
66277,1
6536,1
56059,1
66610,1
92789,1
10268,1
22624,1
23367,1
63407,1
9320,1
11622,1
31980,1
37109,1
64596,1
1958,1
85123,1
87441,1
6518,1
7366,1
9676,1
19295,1
20734,1
20489,1
28312,1
29932,1
31371,1
33634,1
41500,1
42175,1
44601,1
45259,1
51487,1
52786,1
54352,1
55302,1
63449,1
68292,1
70928,1
71719,1
7960,1
62288,1
61637,1
80205,1
80509,1
83128,1
85384,1
87454,1
87520,1
88117,1
90358,1
93550,1
55005,1
97964,1
8129,1
36738,1
66332,1
13432,1
21022,1
20259,1
25264,1
55587,1
64971,1
92721,1
14692,1
70715,1
1617,1
40804,1
72282,1
73485,1
40423,1
91194,1
34074,1
36952,1
50687,1
860,1
5951,1
71330,1
73669,1
29636,1
51640,1
64576,1
72687,1
34681,1
43948,1
51079,1
86137,1
11341,1
62426,1
86516,1
38706,1
35474,1
46446,1
69151,1
83734,1
52553,1
41111,1
62307,1
59721,1
3558,1
52384,1
27996,1
28275,1
4032,1
35359,1
47264,1
50012,1
53766,1
55999,1
66546,1
93479,1
72405,1
73964,1
81421,1
31134,1
9255,1
14432,1
52210,1
80093,1
83384,1
1599,1
2781,1
4061,1
4336,1
76138,1
4927,1
5586,1
7059,1
7165,1
8070,1
6575,1
10094,1
10161,1
10648,1
10879,1
85568,1
24610,1
11867,1
6626,1
12555,1
13693,1
16168,1
16642,1
17394,1
65485,1
18805,1
21982,1
22051,1
22099,1
23315,1
25870,1
25997,1
26348,1
26358,1
26956,1
27356,1
35625,1
29184,1
29231,1
32469,1
32958,1
33051,1
33580,1
33773,1
37372,1
13686,1
95240,1
39036,1
39054,1
39729,1
40534,1
91049,1
78587,1
43011,1
43792,1
44285,1
46945,1
47038,1
47894,1
48152,1
48299,1
48507,1
48570,1
75974,1
61954,1
50619,1
51932,1
54066,1
54743,1
54803,1
56185,1
57914,1
59700,1
60119,1
61338,1
62479,1
64396,1
66008,1
66889,1
67998,1
69196,1
69656,1
69741,1
70623,1
70705,1
72099,1
72656,1
73625,1
75037,1
75475,1
51287,1
80401,1
81016,1
82828,1
84255,1
50188,1
84440,1
84831,1
86986,1
39472,1
90548,1
92308,1
93319,1
93838,1
94373,1
34970,1
94942,1
96382,1
97002,1
93515,1
97320,1
97431,1
78832,1
42199,1
71648,1
9662,1
13580,1
13799,1
24452,1
38738,1
43528,1
57973,1
57086,1
65737,1
68739,1
78799,1
85773,1
3750,1
6293,1
6805,1
7026,1
10183,1
11525,1
12293,1
33587,1
16152,1
17137,1
25228,1
25574,1
26632,1
35780,1
40615,1
30860,1
58324,1
25994,1
61328,1
65861,1
67080,1
70585,1
72895,1
73464,1
81085,1
89350,1
96095,1
98913,1
160,1
1270,1
1524,1
1806,1
1826,1
2135,1
16253,1
2556,1
3006,1
3018,1
3658,1
4005,1
4089,1
4225,1
13764,1
4658,1
5099,1
5167,1
5181,1
6151,1
5464,1
64786,1
5653,1
39155,1
5963,1
6707,1
6738,1
7619,1
93982,1
7919,1
8112,1
69954,1
8436,1
8476,1
8551,1
22654,1
8895,1
8913,1
9156,1
9414,1
9609,1
9897,1
10166,1
10274,1
10822,1
11264,1
11614,1
11755,1
9976,1
12181,1
12365,1
12460,1
12551,1
3871,1
12901,1
660,1
13356,1
13359,1
13400,1
13669,1
13696,1
14901,1
13859,1
14050,1
14061,1
14092,1
14103,1
14410,1
14458,1
76412,1
15200,1
15573,1
51704,1
16409,1
16412,1
16505,1
16787,1
16817,1
17313,1
17529,1
17676,1
17806,1
17841,1
17874,1
17923,1
18195,1
18225,1
18311,1
18430,1
18583,1
39359,1
19395,1
20047,1
20926,1
21041,1
21226,1
21344,1
21480,1
21488,1
98202,1
21654,1
21974,1
22082,1
22203,1
96664,1
23321,1
23322,1
23511,1
23970,1
24191,1
24626,1
24656,1
24833,1
87974,1
25146,1
25260,1
25266,1
25437,1
25659,1
25932,1
26176,1
73229,1
27089,1
99959,1
27179,1
27569,1
28225,1
28615,1
29404,1
98715,1
30038,1
30279,1
95355,1
30503,1
30533,1
32236,1
32753,1
33234,1
33393,1
33950,1
34152,1
34783,1
34812,1
34912,1
35388,1
94013,1
35422,1
35617,1
36055,1
36067,1
36161,1
91896,1
36886,1
36969,1
37026,1
89143,1
37228,1
37699,1
37710,1
37906,1
38208,1
38355,1
85394,1
39462,1
84653,1
39830,1
39988,1
40129,1
40246,1
80382,1
40281,1
40405,1
40465,1
40538,1
40888,1
79420,1
41074,1
41121,1
41135,1
41273,1
41464,1
78286,1
41570,1
42474,1
42556,1
43765,1
44248,1
44387,1
45111,1
45285,1
45423,1
45904,1
46142,1
46280,1
46438,1
72366,1
47408,1
47461,1
47632,1
47688,1
67393,1
47896,1
48042,1
63346,1
63278,1
48708,1
60432,1
48958,1
49179,1
49228,1
49280,1
58643,1
49416,1
46148,1
49582,1
49680,1
50121,1
50147,1
50303,1
44845,1
50388,1
44338,1
50486,1
51368,1
51754,1
51874,1
52200,1
52248,1
52421,1
52561,1
52802,1
52831,1
53140,1
53149,1
53200,1
53465,1
53855,1
54377,1
44319,1
54536,1
54666,1
54947,1
55069,1
55147,1
55242,1
42575,1
42142,1
55394,1
41271,1
55542,1
55722,1
55723,1
40780,1
56523,1
36576,1
56638,1
56851,1
56938,1
57288,1
57356,1
57390,1
57617,1
32521,1
32321,1
57933,1
30152,1
58166,1
58339,1
27262,1
26967,1
59428,1
59526,1
59537,1
59743,1
59870,1
60068,1
26282,1
60123,1
60327,1
60406,1
23404,1
60939,1
60996,1
22715,1
61408,1
61510,1
61634,1
62128,1
62183,1
62185,1
62212,1
21090,1
20503,1
62828,1
63383,1
63968,1
18910,1
17810,1
64953,1
65031,1
65141,1
65259,1
65351,1
65522,1
65632,1
66130,1
14258,1
12939,1
66643,1
66803,1
66834,1
66955,1
66974,1
67065,1
11794,1
9677,1
9127,1
68521,1
68677,1
2272,1
68993,1
69094,1
69220,1
1086,1
69630,1
69701,1
69911,1
550,1
70110,1
70391,1
70941,1
70943,1
71271,1
71374,1
71847,1
95392,1
87394,1
86411,1
73079,1
73081,1
73134,1
77093,1
73944,1
73994,1
56707,1
74222,1
74969,1
75632,1
75708,1
75886,1
52325,1
76327,1
76418,1
76575,1
76766,1
77155,1
77406,1
37837,1
77769,1
77844,1
78278,1
78700,1
79123,1
79137,1
36939,1
34381,1
79643,1
79939,1
79974,1
33820,1
29368,1
80562,1
80600,1
80638,1
80858,1
80914,1
80936,1
81068,1
81976,1
81983,1
82158,1
82163,1
82664,1
82807,1
12902,1
4552,1
97386,1
83318,1
83455,1
83746,1
40363,1
64730,1
84368,1
84424,1
84673,1
85190,1
85228,1
97262,1
85509,1
85708,1
86397,1
86425,1
86865,1
87142,1
87176,1
87631,1
87638,1
87801,1
88996,1
87999,1
88070,1
21528,1
88950,1
90311,1
90396,1
85407,1
91043,1
91422,1
91492,1
91634,1
91690,1
50744,1
91959,1
92101,1
92345,1
92376,1
92425,1
92875,1
93035,1
93262,1
93328,1
93448,1
90851,1
94140,1
94159,1
94300,1
94357,1
94407,1
94560,1
94655,1
94773,1
94932,1
94960,1
95389,1
95528,1
95540,1
95832,1
96851,1
97758,1
64913,1
97992,1
98083,1
35040,1
23516,1
99169,1
99180,1
99268,1
99337,1
99405,1
99643,1
99922,1
99961,1
522,1
990,1
60397,1
1201,1
3938,1
4067,1
39285,1
5598,1
5617,1
8438,1
8811,1
9507,1
10545,1
10774,1
11008,1
11577,1
11717,1
26885,1
12025,1
12079,1
13690,1
14766,1
3473,1
16445,1
16796,1
17103,1
17264,1
17347,1
17427,1
17448,1
18625,1
98709,1
19179,1
19276,1
19419,1
95423,1
21601,1
21894,1
22980,1
23192,1
86786,1
23560,1
23698,1
23919,1
24484,1
26479,1
26556,1
26561,1
65057,1
28360,1
28395,1
28553,1
28650,1
28720,1
28900,1
28967,1
30019,1
30830,1
31140,1
31144,1
31660,1
40469,1
32421,1
32721,1
33035,1
33257,1
33644,1
33684,1
33985,1
34243,1
26385,1
86733,1
35753,1
36897,1
37224,1
37258,1
63890,1
39721,1
40086,1
41718,1
41836,1
42068,1
42292,1
42491,1
43451,1
43468,1
43966,1
44311,1
45141,1
2010,1
46888,1
97912,1
47366,1
47563,1
47898,1
47930,1
59368,1
48680,1
48726,1
17594,1
57726,1
49544,1
51192,1
51362,1
52428,1
53601,1
53656,1
54016,1
54619,1
54845,1
54848,1
54997,1
55876,1
56203,1
57116,1
18802,1
55430,1
58770,1
66396,1
59617,1
59858,1
59948,1
60073,1
60438,1
48804,1
62386,1
10111,1
66320,1
26980,1
23373,1
69643,1
69708,1
69938,1
71967,1
72307,1
73015,1
73635,1
73833,1
74226,1
74259,1
75476,1
75605,1
75713,1
76165,1
76312,1
28086,1
15435,1
90905,1
89243,1
48693,1
25836,1
79874,1
79903,1
80181,1
80441,1
80818,1
80869,1
81378,1
81414,1
81423,1
81866,1
82504,1
24878,1
84373,1
84547,1
84847,1
85189,1
86564,1
86686,1
86791,1
88535,1
89610,1
89711,1
89967,1
91084,1
91440,1
92134,1
92686,1
93012,1
20506,1
94595,1
95080,1
95771,1
95882,1
96325,1
96326,1
96507,1
97700,1
98090,1
98447,1
37495,1
66075,1
17580,1
51108,1
16055,1
62020,1
50306,1
79209,1
559,1
98088,1
63602,1
63603,1
28428,1
40206,1
73645,1
2871,1
13095,1
16701,1
59504,1
84531,1
15981,1
17944,1
52995,1
43498,1
3155,1
23681,1
1654,1
6532,1
34862,1
56778,1
71239,1
55515,1
66647,1
28401,1
86095,1
19340,1
44902,1
4211,1
19966,1
70488,1
17102,1
60437,1
86877,1
33096,1
60694,1
13365,1
48903,1
67577,1
94931,1
5168,1
49762,1
306,1
3249,1
42715,1
89399,1
91593,1
46190,1
33762,1
22857,1
3827,1
9921,1
23253,1
27071,1
22204,1
27893,1
28919,1
30234,1
31888,1
34655,1
35901,1
12515,1
40229,1
52960,1
44693,1
47698,1
52105,1
53344,1
53969,1
54598,1
55572,1
77546,1
60308,1
68370,1
65597,1
67423,1
71892,1
98166,1
74880,1
77917,1
83142,1
89237,1
89997,1
92005,1
99990,1
91594,1
30821,1
32206,1
1342,1
60430,1
12338,1
15895,1
16346,1
17985,1
20757,1
59901,1
24224,1
48558,1
28632,1
85693,1
37166,1
85958,1
40279,1
43487,1
43648,1
46073,1
47985,1
14826,1
52549,1
55815,1
55997,1
58469,1
58687,1
93567,1
63417,1
34244,1
81352,1
82114,1
83196,1
82811,1
99695,1
85310,1
88366,1
89960,1
90472,1
93230,1
99144,1
1752,1
2720,1
3110,1
3381,1
4073,1
4446,1
5377,1
6020,1
7683,1
7896,1
9250,1
99077,1
11261,1
11840,1
13049,1
98829,1
16640,1
16703,1
98395,1
16877,1
98262,1
97694,1
21417,1
97026,1
95997,1
25703,1
25788,1
94453,1
27317,1
27825,1
32821,1
94452,1
34896,1
34978,1
36059,1
91436,1
91378,1
44999,1
91165,1
91052,1
45990,1
50667,1
50899,1
51297,1
91018,1
52488,1
54651,1
55457,1
57960,1
59143,1
59527,1
60508,1
61042,1
89362,1
63911,1
66461,1
67505,1
69707,1
88696,1
72423,1
77011,1
77498,1
80664,1
81522,1
81708,1
81712,1
86890,1
83598,1
86108,1
86131,1
86435,1
88607,1
89576,1
90127,1
90254,1
85377,1
85242,1
90717,1
85072,1
96603,1
99553,1
99841,1
7574,1
61405,1
81435,1
10992,1
44735,1
51447,1
59269,1
60727,1
77180,1
50476,1
72858,1
44987,1
62958,1
12661,1
13406,1
30874,1
53164,1
82787,1
45934,1
1965,1
68086,1
27555,1
40310,1
44492,1
81837,1
10248,1
28653,1
81509,1
84568,1
31630,1
98315,1
70270,1
19201,1
31460,1
35104,1
65073,1
71336,1
50656,1
59701,1
6708,1
11038,1
32375,1
80318,1
86264,1
78720,1
11377,1
24500,1
82665,1
92728,1
76317,1
4675,1
5109,1
8812,1
15128,1
17969,1
33877,1
75572,1
39100,1
43897,1
46005,1
47113,1
51308,1
74780,1
62559,1
72507,1
71960,1
73975,1
76707,1
89198,1
2923,1
333,1
48720,1
67553,1
79113,1
81013,1
84446,1
94391,1
96170,1
6392,1
52192,1
56525,1
72356,1
75357,1
71365,1
85673,1
70481,1
35006,1
85861,1
81218,1
31445,1
77847,1
70202,1
68602,1
41482,1
89755,1
5904,1
6104,1
22400,1
45605,1
74758,1
78577,1
84289,1
67038,1
38977,1
75355,1
5876,1
65488,1
22303,1
26128,1
35890,1
37803,1
44950,1
65327,1
64635,1
63448,1
66932,1
64488,1
64074,1
87528,1
98111,1
99445,1
63895,1
93553,1
106,1
781,1
2307,1
11379,1
11802,1
13629,1
19473,1
63171,1
62820,1
32797,1
33180,1
33658,1
61005,1
38592,1
38681,1
42270,1
60460,1
42854,1
60288,1
46813,1
49630,1
50765,1
52335,1
52608,1
55901,1
69414,1
79517,1
83229,1
84115,1
85160,1
89417,1
89668,1
92750,1
95762,1
4392,1
15221,1
20448,1
25881,1
35131,1
43952,1
60241,1
73830,1
86174,1
96066,1
603,1
27146,1
63502,1
63946,1
64545,1
69375,1
71742,1
59191,1
75213,1
76883,1
84718,1
58584,1
96153,1
96653,1
800,1
1024,1
1820,1
2456,1
58110,1
4854,1
6480,1
7848,1
57383,1
9206,1
11015,1
57327,1
11966,1
12018,1
12138,1
12504,1
12780,1
14859,1
14952,1
56274,1
56079,1
15294,1
15468,1
16353,1
55650,1
18664,1
19259,1
20105,1
21440,1
21698,1
22169,1
54704,1
54195,1
24005,1
24834,1
25245,1
26376,1
27302,1
27695,1
28351,1
29830,1
30183,1
31019,1
31296,1
31356,1
53337,1
31940,1
33107,1
33186,1
33605,1
34290,1
53089,1
37892,1
37948,1
38070,1
39345,1
39991,1
40754,1
41533,1
42354,1
44587,1
51563,1
50301,1
46319,1
46827,1
48865,1
50509,1
50728,1
53458,1
49223,1
54573,1
55338,1
55473,1
56475,1
56822,1
57003,1
57424,1
48689,1
47204,1
58766,1
60110,1
61186,1
61663,1
62089,1
64570,1
65548,1
46628,1
66449,1
66465,1
66504,1
66734,1
68844,1
69035,1
69887,1
70374,1
70889,1
71652,1
73616,1
44940,1
74727,1
44618,1
76548,1
77709,1
44511,1
79076,1
80079,1
81586,1
81811,1
44350,1
82560,1
82648,1
83211,1
84308,1
43899,1
85070,1
85495,1
85499,1
86172,1
86353,1
86949,1
87303,1
88202,1
88751,1
88949,1
89429,1
91654,1
93761,1
94303,1
94350,1
94731,1
95368,1
95643,1
43354,1
98224,1
98721,1
99563,1
43267,1
882,1
1401,1
42618,1
2634,1
2827,1
3991,1
5540,1
5965,1
6384,1
41759,1
6517,1
6806,1
6864,1
9163,1
9755,1
10228,1
12147,1
12271,1
12812,1
13412,1
14586,1
40948,1
16370,1
16518,1
16693,1
16986,1
17059,1
17422,1
18347,1
18416,1
20657,1
38791,1
38675,1
38601,1
37326,1
22510,1
22894,1
23261,1
25138,1
25510,1
27701,1
28509,1
28693,1
30203,1
30253,1
30514,1
30796,1
37060,1
36894,1
36675,1
36455,1
37512,1
37995,1
38988,1
35554,1
39205,1
40324,1
41027,1
42088,1
43848,1
35484,1
43860,1
44371,1
44812,1
45168,1
45239,1
45409,1
47215,1
47378,1
47765,1
49424,1
49882,1
50359,1
50421,1
50953,1
50966,1
52484,1
52644,1
53470,1
34712,1
54668,1
55736,1
34001,1
55877,1
55954,1
33371,1
57765,1
58018,1
58291,1
58312,1
33243,1
59093,1
32666,1
60051,1
32071,1
63663,1
63724,1
63786,1
63955,1
64219,1
64236,1
64401,1
64621,1
64762,1
65584,1
65903,1
66226,1
69385,1
31240,1
70203,1
30666,1
71589,1
72050,1
72320,1
73346,1
74469,1
75379,1
30616,1
75822,1
76485,1
76825,1
76898,1
79435,1
80165,1
80216,1
80612,1
80911,1
82069,1
82339,1
30223,1
82383,1
82423,1
83159,1
83543,1
83545,1
84589,1
84648,1
86529,1
87874,1
87912,1
30047,1
88812,1
89673,1
89717,1
89962,1
90736,1
91471,1
91628,1
92890,1
93871,1
94520,1
95626,1
95738,1
95843,1
27207,1
96108,1
96233,1
97524,1
26986,1
97944,1
99353,1
26945,1
99947,1
64261,1
96963,1
45502,1
46295,1
26573,1
25229,1
96879,1
18039,1
40278,1
52961,1
24577,1
73354,1
7202,1
24534,1
73932,1
94380,1
49895,1
76815,1
102,1
48698,1
75136,1
27226,1
23849,1
33192,1
63484,1
23330,1
49287,1
75682,1
745,1
23268,1
21536,1
43747,1
51927,1
55744,1
22625,1
21906,1
69553,1
41130,1
21720,1
68935,1
77508,1
17824,1
25354,1
58813,1
95498,1
8656,1
2312,1
3446,1
4606,1
21530,1
10579,1
14424,1
20682,1
17273,1
22434,1
26187,1
27183,1
20178,1
29752,1
30595,1
17982,1
31391,1
33878,1
35249,1
17931,1
40437,1
42129,1
16667,1
42539,1
43990,1
44158,1
45559,1
46235,1
46784,1
46989,1
47937,1
48373,1
48461,1
16622,1
15957,1
14856,1
52518,1
52550,1
55646,1
58647,1
58755,1
59129,1
61540,1
64125,1
65223,1
66169,1
68868,1
71092,1
71733,1
72179,1
77434,1
79937,1
83649,1
88517,1
89769,1
90634,1
13615,1
95601,1
20191,1
24091,1
28061,1
11300,1
11218,1
98746,1
11095,1
15717,1
43396,1
81838,1
90536,1
10761,1
83599,1
87694,1
22639,1
10256,1
75907,1
8938,1
45427,1
76438,1
83976,1
6698,1
7697,1
17865,1
55819,1
66967,1
68283,1
74543,1
97047,1
57980,1
19001,1
53323,1
72462,1
12557,1
8874,1
21161,1
42858,1
69226,1
57646,1
86460,1
19518,1
51945,1
8421,1
7572,1
70387,1
75628,1
95557,1
97723,1
24694,1
4762,1
7351,1
18358,1
20832,1
32459,1
6828,1
6130,1
4237,1
75293,1
4181,1
93447,1
3124,1
27228,1
60044,1
2349,1
2749,1
2676,1
6018,1
8490,1
1732,1
13180,1
22061,1
27127,1
1395,1
32478,1
34276,1
35055,1
44656,1
46729,1
49420,1
1218,1
59105,1
63902,1
95,1
65895,1
66591,1
71019,1
72145,1
74178,1
83319,1
83895,1
90661,1
96693,1
4858,1
15083,1
29172,1
34795,1
47120,1
73997,1
75933,1
98208,1
90111,1
97613,1
1523,1
62798,1
71546,1
88361,1
88663,1
89529,1
91637,1
142,1
1022,1
2530,1
5592,1
6417,1
6609,1
7768,1
8513,1
8942,1
9332,1
10712,1
11332,1
12655,1
13849,1
14604,1
15789,1
16713,1
16809,1
18460,1
18701,1
19010,1
20967,1
24039,1
24189,1
24860,1
25203,1
25224,1
97245,1
27368,1
27497,1
97023,1
30526,1
31367,1
32353,1
32944,1
34674,1
40036,1
40314,1
40481,1
41047,1
44500,1
44638,1
96512,1
49009,1
49388,1
50458,1
51942,1
96357,1
54213,1
96039,1
55484,1
57619,1
58000,1
58162,1
58216,1
58437,1
60130,1
60387,1
60629,1
61994,1
63548,1
63653,1
63702,1
94766,1
94172,1
67391,1
67772,1
68048,1
69773,1
70628,1
71028,1
72727,1
72793,1
75397,1
75816,1
77335,1
77379,1
79225,1
92544,1
79723,1
92274,1
81282,1
83065,1
83119,1
83148,1
90532,1
89501,1
86201,1
86356,1
86889,1
87763,1
88676,1
89275,1
92298,1
94442,1
89183,1
97570,1
98157,1
99372,1
99392,1
99952,1
490,1
2752,1
88571,1
88511,1
7299,1
7973,1
8451,1
10709,1
13670,1
14416,1
15405,1
86777,1
16669,1
16978,1
21702,1
21836,1
23480,1
24462,1
25158,1
25185,1
25186,1
25923,1
26290,1
27884,1
85659,1
81765,1
29112,1
81573,1
32021,1
33686,1
35280,1
81092,1
36237,1
36530,1
36984,1
38013,1
40497,1
41347,1
78966,1
43448,1
49082,1
51305,1
53946,1
78562,1
55346,1
56812,1
57796,1
78258,1
59748,1
59762,1
59785,1
60142,1
61191,1
65277,1
65756,1
77204,1
72360,1
73785,1
77165,1
76409,1
84097,1
86584,1
76242,1
76167,1
90079,1
90933,1
75087,1
91324,1
74915,1
97895,1
98226,1
99940,1
35472,1
6347,1
83193,1
70386,1
10232,1
14666,1
17728,1
24907,1
42885,1
51597,1
57845,1
66398,1
93055,1
94633,1
96766,1
62796,1
67370,1
95018,1
74571,1
5065,1
74564,1
74393,1
12486,1
25105,1
33003,1
41487,1
47687,1
52606,1
58482,1
68058,1
72156,1
76003,1
80191,1
80566,1
88577,1
73934,1
53233,1
86912,1
2439,1
73821,1
27466,1
50468,1
66820,1
67814,1
73575,1
38107,1
14851,1
73135,1
17988,1
71728,1
70595,1
3126,1
70049,1
21965,1
69909,1
26670,1
30936,1
33930,1
67170,1
89168,1
7063,1
68711,1
40637,1
55438,1
69068,1
87316,1
68522,1
44005,1
61712,1
95945,1
67455,1
36304,1
65014,1
78305,1
21035,1
66806,1
67439,1
98394,1
67405,1
14569,1
67293,1
58772,1
53776,1
54526,1
83808,1
67009,1
65859,1
66299,1
65452,1
86300,1
75814,1
6929,1
41812,1
80270,1
36744,1
68906,1
1059,1
65416,1
22140,1
27794,1
29990,1
33358,1
64206,1
54585,1
58044,1
63731,1
63881,1
98416,1
68570,1
97050,1
10209,1
10599,1
11419,1
12552,1
20036,1
20299,1
25221,1
25357,1
27517,1
32497,1
32615,1
34799,1
35077,1
40255,1
43676,1
45170,1
63652,1
45960,1
55486,1
55993,1
63436,1
60574,1
61152,1
61770,1
61776,1
61807,1
65564,1
67694,1
72083,1
76254,1
83429,1
86330,1
61419,1
60855,1
89264,1
90810,1
95836,1
95872,1
13073,1
38207,1
65042,1
70587,1
78399,1
80280,1
60220,1
59951,1
88754,1
88916,1
97155,1
1881,1
14434,1
59225,1
38120,1
66564,1
69860,1
57678,1
98466,1
495,1
1402,1
4367,1
56100,1
7463,1
12080,1
12335,1
16491,1
18681,1
18897,1
22812,1
22903,1
23558,1
23646,1
25974,1
26929,1
28699,1
31400,1
31938,1
32539,1
33362,1
33638,1
35660,1
38144,1
39714,1
40721,1
42651,1
44017,1
45853,1
55769,1
48629,1
48872,1
48947,1
49200,1
55474,1
52790,1
52963,1
54220,1
55425,1
55940,1
56170,1
56393,1
56488,1
52952,1
58783,1
52667,1
60753,1
60923,1
52639,1
62384,1
62614,1
52397,1
63791,1
68673,1
70098,1
73129,1
74276,1
74424,1
51805,1
74854,1
75829,1
75929,1
50683,1
48670,1
78995,1
48615,1
48119,1
86257,1
86375,1
47977,1
86930,1
88425,1
90116,1
90202,1
95900,1
97133,1
46792,1
97960,1
98036,1
98185,1
98304,1
98408,1
98562,1
99742,1
867,1
1414,1
1623,1
45532,1
1886,1
2052,1
2354,1
3255,1
3728,1
4918,1
5545,1
5620,1
5864,1
45455,1
6881,1
7077,1
45300,1
8156,1
42444,1
9947,1
10603,1
12392,1
12718,1
12881,1
13291,1
42339,1
14009,1
41949,1
15905,1
16135,1
16913,1
17413,1
18552,1
19157,1
41935,1
20206,1
21193,1
21314,1
21831,1
22403,1
41400,1
23280,1
23300,1
40951,1
24801,1
25183,1
25257,1
40023,1
27905,1
29074,1
29392,1
30060,1
32454,1
37085,1
33074,1
34671,1
35704,1
36212,1
36568,1
36945,1
35959,1
37365,1
37627,1
38818,1
39034,1
34529,1
39954,1
34060,1
41087,1
41298,1
41698,1
43077,1
43490,1
44299,1
45127,1
46294,1
46543,1
48200,1
48691,1
33635,1
49351,1
49577,1
49704,1
32816,1
50100,1
50135,1
50221,1
50884,1
51449,1
32197,1
52731,1
32072,1
29765,1
54455,1
29327,1
54867,1
55050,1
55384,1
56272,1
56772,1
57151,1
57197,1
57818,1
58530,1
58951,1
59268,1
59272,1
29098,1
60715,1
60897,1
60956,1
62730,1
63007,1
64114,1
64240,1
28794,1
66483,1
66576,1
28015,1
66957,1
67986,1
69472,1
69588,1
70302,1
27484,1
26965,1
26883,1
26728,1
26550,1
25893,1
25683,1
73327,1
74011,1
25053,1
75215,1
24805,1
76424,1
76583,1
78142,1
78331,1
78745,1
79020,1
79481,1
79827,1
24322,1
80315,1
80427,1
81369,1
81571,1
81860,1
82247,1
82995,1
23770,1
83581,1
83947,1
85208,1
85274,1
85757,1
23526,1
86076,1
86429,1
86454,1
23391,1
23260,1
88092,1
88705,1
89675,1
23075,1
22529,1
89865,1
90320,1
22356,1
91116,1
22226,1
22012,1
94944,1
95209,1
95810,1
96269,1
21967,1
97513,1
21584,1
21354,1
98505,1
99011,1
18344,1
30235,1
18335,1
89184,1
90784,1
81651,1
58123,1
33401,1
72515,1
7822,1
14148,1
18070,1
55863,1
10974,1
13623,1
33736,1
98410,1
99722,1
95235,1
72454,1
2798,1
38810,1
47249,1
54741,1
60304,1
68337,1
76320,1
81743,1
90082,1
90431,1
56708,1
62988,1
78061,1
58653,1
64952,1
66971,1
69771,1
72384,1
73432,1
17845,1
17789,1
63427,1
38050,1
40419,1
93047,1
39112,1
17606,1
18704,1
50547,1
15799,1
68672,1
15650,1
70980,1
77030,1
81200,1
10914,1
41814,1
46044,1
65501,1
96877,1
8876,1
9780,1
37555,1
74454,1
11484,1
14299,1
47357,1
66061,1
2431,1
3420,1
14231,1
14340,1
16423,1
18178,1
13483,1
28419,1
29839,1
30632,1
32752,1
37475,1
40187,1
43558,1
44200,1
13481,1
46973,1
47800,1
48429,1
49571,1
49746,1
55481,1
57280,1
59468,1
66981,1
68883,1
71364,1
76067,1
13468,1
79764,1
81991,1
82769,1
82898,1
11858,1
85136,1
97739,1
11602,1
10335,1
13515,1
46132,1
15376,1
39833,1
50033,1
93632,1
10197,1
90489,1
938,1
70210,1
70942,1
7669,1
9647,1
26666,1
28550,1
54819,1
16979,1
9614,1
87998,1
34189,1
42154,1
61229,1
20856,1
38930,1
8030,1
7903,1
91757,1
6526,1
7247,1
16800,1
24285,1
34064,1
34177,1
