user_id,revenue
22117,183.99
25150,183.99
32615,183.98
8834,183.97
11448,183.95
38026,183.95
68614,183.94
4291,183.92
17012,183.91
89524,183.91
67463,183.75
65181,183.75
73387,183.75
91963,183.75
80269,183.63
69517,183.43
6873,183.43
68202,183.39
93036,183.37
14296,183.12
26307,183.06
81409,183.0
47599,183.0
98324,183.0
71665,183.0
71616,183.0
41996,182.99
49080,182.99
45159,182.99
21639,182.98
45791,182.98
84214,182.96
22953,182.95
76584,182.95
12285,182.95
3302,182.73
9365,182.71
17249,182.54
82029,182.5
57562,182.49
30861,182.45
41085,182.44
24361,182.44
36503,182.39
37504,182.38
61455,182.35
50694,182.3
13395,182.24
6085,182.22
82915,182.17
43988,182.1
38656,182.0
79209,182.0
76293,182.0
8110,182.0
32051,182.0
55095,182.0
33823,182.0
69103,182.0
65779,182.0
92099,181.99
377,181.99
36262,181.99
48880,181.99
72927,181.95
57762,181.94
58521,181.91
31734,181.85
36429,181.75
45776,181.68
40865,181.51
2829,181.5
62673,181.5
8898,181.5
39379,181.44
93069,181.4
3129,181.24
17528,181.17
97444,181.13
81206,181.01
40521,181.0
2960,180.99
34914,180.99
86356,180.99
78795,180.99
12104,180.97
47621,180.95
3441,180.91
41238,180.72
63943,180.63
84025,180.49
59324,180.49
14042,180.48
19145,180.45
27184,180.45
31758,180.44
85230,180.43
10280,180.43
16634,180.41
15736,180.33
32141,180.29
9405,180.2
2133,180.1
91868,180.03
88812,180.03
26951,180.0
92676,180.0
73500,180.0
81018,180.0
68690,180.0
95526,180.0
98663,180.0
5947,180.0
65043,180.0
58852,180.0
54208,180.0
12780,180.0
40021,180.0
82247,180.0
47281,180.0
50848,180.0
40427,180.0
37197,180.0
53939,179.99
13996,179.99
38160,179.99
45142,179.99
74142,179.99
84743,179.99
78202,179.99
50476,179.99
24666,179.99
26173,179.98
15928,179.98
86225,179.98
46001,179.97
46922,179.96
41399,179.96
75858,179.96
5796,179.95
12914,179.95
71180,179.95
43454,179.95
51250,179.95
37995,179.95
29611,179.95
12273,179.95
29381,179.94
33361,179.94
23380,179.9
71551,179.9
6740,179.64
54822,179.5
29155,179.5
35241,179.5
83140,179.5
56680,179.49
28980,179.49
52476,179.49
79154,179.49
29341,179.45
18174,179.44
76501,179.4
7647,179.25
33309,179.25
48425,179.21
41948,179.21
59960,179.21
99175,179.12
70010,179.1
43943,179.1
79202,179.06
91326,179.0
28942,179.0
59121,179.0
59055,179.0
7140,179.0
31405,179.0
72851,179.0
15638,179.0
16880,179.0
77666,179.0
8572,179.0
3461,179.0
9518,179.0
10561,179.0
35966,179.0
82771,179.0
37984,179.0
87095,179.0
30007,179.0
18938,179.0
48552,179.0
97023,179.0
28970,179.0
19308,179.0
42599,179.0
37093,178.99
85863,178.99
67000,178.98
51937,178.97
94128,178.97
43646,178.96
73501,178.95
82110,178.95
43078,178.92
90384,178.9
93388,178.8
41528,178.79
41898,178.76
98608,178.7
4264,178.59
7934,178.5
62527,178.5
43449,178.49
78021,178.35
50280,178.3
32449,178.25
31970,178.25
66764,178.19
11267,178.12
75512,178.12
89566,178.09
18753,178.0
83893,178.0
57661,178.0
39251,178.0
62896,178.0
57311,178.0
9465,178.0
55388,178.0
29100,178.0
99529,178.0
62638,178.0
4332,178.0
12805,178.0
97089,178.0
1266,178.0
86094,178.0
19279,178.0
71966,178.0
25581,178.0
98754,178.0
26346,178.0
69653,178.0
81254,178.0
21648,178.0
56100,178.0
51626,178.0
20079,177.99
51238,177.99
10055,177.99
30253,177.99
94773,177.99
61466,177.99
63125,177.99
8398,177.97
96244,177.95
61085,177.95
20825,177.94
66930,177.93
45023,177.86
15001,177.84
79959,177.69
84856,177.63
52827,177.57
99816,177.5
56494,177.5
50843,177.49
15685,177.49
58501,177.48
29134,177.47
3778,177.46
85834,177.44
9028,177.42
54380,177.41
99872,177.37
72147,177.36
175,177.35
70076,177.25
56573,177.23
33134,177.2
56868,177.16
22619,177.07
57744,177.04
4873,177.01
67481,177.0
89526,177.0
14458,176.99
92558,176.99
5907,176.98
62125,176.98
4644,176.98
84294,176.97
90864,176.97
87395,176.95
6792,176.95
12848,176.95
85522,176.94
33798,176.89
63141,176.89
28190,176.89
25996,176.88
16606,176.87
20413,176.83
49494,176.63
88177,176.58
43185,176.58
28379,176.56
34237,176.56
35197,176.56
51710,176.52
75857,176.51
30487,176.5
85169,176.5
66601,176.48
39514,176.44
46345,176.44
30267,176.39
77035,176.31
25023,176.17
14346,176.17
49153,176.05
6934,176.0
26793,176.0
99687,176.0
73835,176.0
43309,176.0
70266,176.0
69145,176.0
61474,176.0
27219,176.0
59043,176.0
89973,176.0
1125,176.0
17567,176.0
20046,175.99
52549,175.98
20154,175.95
79451,175.94
39848,175.9
31795,175.9
46733,175.9
57067,175.88
89149,175.87
17535,175.87
35237,175.71
54514,175.68
58042,175.55
18325,175.51
58028,175.5
3733,175.49
63206,175.48
95035,175.44
1612,175.37
52458,175.33
90390,175.24
2725,175.24
27953,175.08
50004,175.08
67721,175.02
13234,175.0
1683,175.0
45704,175.0
63924,175.0
20338,175.0
70678,175.0
56603,175.0
38821,175.0
20967,175.0
23002,175.0
88175,175.0
33143,175.0
24867,175.0
99791,175.0
12961,175.0
89189,175.0
99460,175.0
28057,175.0
99665,175.0
3200,174.99
64800,174.99
3234,174.99
35056,174.99
99341,174.99
24372,174.99
6696,174.99
8896,174.99
77943,174.99
53061,174.98
3179,174.98
78945,174.98
22269,174.98
30740,174.98
60565,174.97
18984,174.95
41299,174.95
32011,174.95
83374,174.95
90912,174.94
78865,174.94
21478,174.93
19285,174.92
77225,174.88
75255,174.86
95700,174.85
67377,174.78
4445,174.78
70126,174.75
4207,174.63
35218,174.5
83928,174.5
41878,174.48
97429,174.45
47539,174.45
22840,174.45
29194,174.44
85482,174.28
32792,174.14
7297,174.12
57061,174.0
90964,174.0
71739,174.0
3313,174.0
51627,173.99
65228,173.99
49370,173.99
97046,173.97
27353,173.95
77880,173.95
391,173.95
42132,173.94
32747,173.94
82891,173.94
64188,173.94
91514,173.92
92731,173.85
10423,173.73
80285,173.72
90799,173.5
60545,173.5
54457,173.45
21114,173.35
93138,173.17
49804,173.04
29765,173.01
27251,173.0
45595,172.99
9512,172.99
89128,172.99
74206,172.98
62536,172.98
7950,172.94
2159,172.89
45009,172.87
62061,172.81
28747,172.78
23589,172.75
85257,172.58
14846,172.5
79713,172.42
31974,172.41
48417,172.36
46780,172.3
10547,172.28
41220,172.22
63866,172.22
59725,172.2
12729,172.2
67334,172.2
75166,172.17
6590,172.16
50846,172.13
47855,172.12
54443,172.11
82864,172.05
66787,172.0
65909,172.0
19143,172.0
70361,172.0
17498,172.0
72122,172.0
16800,172.0
9733,172.0
11646,172.0
97550,172.0
48683,172.0
68644,172.0
33055,172.0
3504,172.0
92537,172.0
40964,172.0
24826,172.0
28054,171.99
84506,171.99
63408,171.99
14158,171.99
92896,171.98
95220,171.96
73690,171.96
11454,171.95
60679,171.94
40612,171.9
83812,171.89
38173,171.89
76484,171.87
92540,171.85
25413,171.84
18309,171.81
50036,171.7
14956,171.64
90738,171.5
95894,171.5
66302,171.49
73874,171.48
60968,171.37
14008,171.3
59378,171.16
81031,171.11
79950,171.09
17883,171.09
40280,171.0
11306,171.0
84315,171.0
79325,171.0
23154,171.0
72861,171.0
6122,171.0
34505,170.99
25979,170.99
24021,170.99
60428,170.98
58376,170.98
28295,170.98
55217,170.98
612,170.98
19168,170.97
28041,170.96
31097,170.95
40758,170.95
1963,170.92
67523,170.9
35650,170.8
93334,170.79
8247,170.57
9532,170.5
81654,170.5
39547,170.5
21764,170.48
49567,170.46
37915,170.44
34410,170.43
72908,170.32
90957,170.3
96227,170.25
87532,170.25
49321,170.25
44958,170.22
25937,170.17
9695,170.1
2877,170.01
1199,170.0
1401,170.0
68642,170.0
23316,170.0
86020,170.0
46621,170.0
14571,170.0
56108,170.0
12768,170.0
63134,170.0
81487,170.0
467,170.0
54328,170.0
97211,170.0
35953,170.0
79343,169.99
98796,169.99
33963,169.99
59317,169.99
38204,169.99
66092,169.99
31447,169.99
39148,169.99
37503,169.99
92533,169.99
25212,169.99
16762,169.99
34150,169.99
13869,169.99
15322,169.99
63606,169.99
7423,169.99
3948,169.99
19816,169.99
90727,169.99
41491,169.99
15458,169.98
12027,169.98
19054,169.98
64857,169.97
53691,169.96
68698,169.95
95757,169.95
89100,169.95
69823,169.95
50504,169.95
30356,169.95
83745,169.95
96274,169.95
98718,169.94
71362,169.93
31781,169.71
25201,169.58
3427,169.54
13279,169.53
5739,169.5
33607,169.5
91672,169.5
82700,169.5
38743,169.5
27,169.5
68435,169.5
74374,169.49
33086,169.49
27925,169.49
15076,169.49
84219,169.48
42413,169.45
80325,169.45
81308,169.45
76659,169.4
63694,169.38
8035,169.34
59672,169.24
75767,169.23
46571,169.18
54848,169.17
45172,169.15
30373,169.09
20949,169.09
74590,169.0
60286,169.0
72123,169.0
104,169.0
96562,169.0
3409,169.0
95243,169.0
93344,169.0
92748,169.0
90354,169.0
86986,169.0
79685,169.0
79640,169.0
6770,169.0
78141,169.0
77055,169.0
13985,169.0
75159,169.0
20402,169.0
74643,169.0
20538,169.0
21703,169.0
71375,169.0
67569,169.0
27920,169.0
66686,169.0
29239,169.0
66515,169.0
30794,169.0
34432,169.0
65759,169.0
37241,169.0
59738,169.0
58443,169.0
44880,169.0
58240,169.0
47575,169.0
50087,169.0
50172,169.0
55357,169.0
57408,169.0
25604,169.0
55738,169.0
34536,169.0
82942,168.99
28844,168.99
60972,168.99
65392,168.98
68041,168.98
91070,168.98
25865,168.98
39839,168.96
4513,168.95
357,168.95
27667,168.95
64974,168.95
34725,168.94
2583,168.93
61233,168.92
28957,168.89
46183,168.87
20555,168.84
27753,168.83
19486,168.78
92726,168.73
5158,168.7
21868,168.68
10425,168.56
23503,168.52
58439,168.51
1283,168.5
8862,168.49
10627,168.48
82661,168.45
37796,168.37
60690,168.24
54598,168.21
31401,168.2
87890,168.19
49879,168.19
49205,168.17
22710,168.1
60645,168.08
74880,168.06
32858,168.0
98064,168.0
65692,168.0
24098,168.0
57678,168.0
52800,168.0
41077,168.0
78243,168.0
30294,168.0
29772,168.0
88778,168.0
16695,168.0
86323,168.0
22149,168.0
88725,168.0
96971,168.0
62590,168.0
37437,167.99
12938,167.98
80091,167.97
62532,167.97
54225,167.95
27120,167.95
15994,167.95
46447,167.94
93409,167.88
35887,167.88
61349,167.64
51203,167.59
11049,167.5
38502,167.49
19715,167.49
67253,167.46
30409,167.44
98289,167.27
50891,167.25
75452,167.13
41961,167.0
72441,167.0
53925,167.0
63921,167.0
76863,167.0
34351,167.0
1244,167.0
92823,167.0
84175,167.0
75100,167.0
44111,166.99
44959,166.99
34145,166.99
39817,166.98
10718,166.98
31683,166.97
55391,166.95
44479,166.94
79072,166.94
34667,166.94
30596,166.92
76350,166.92
68222,166.91
774,166.89
21485,166.73
66638,166.63
73473,166.58
2383,166.5
36568,166.5
28447,166.49
10788,166.49
17274,166.47
68820,166.45
6645,166.45
65579,166.44
64351,166.41
12541,166.3
38569,166.12
82203,166.11
49011,166.1
37188,166.05
7967,166.0
89586,166.0
99498,166.0
38512,166.0
81388,166.0
43493,165.99
89075,165.99
28332,165.99
34830,165.99
91831,165.99
79134,165.98
45984,165.98
57320,165.96
26217,165.95
42084,165.94
49109,165.9
28759,165.8
75275,165.6
28149,165.46
17617,165.46
44731,165.36
61470,165.24
32397,165.22
94742,165.16
95503,165.16
59364,165.12
58905,165.11
45941,165.11
46114,165.1
97398,165.07
87053,165.06
25894,165.02
52989,165.0
6452,165.0
99830,165.0
96008,165.0
92234,165.0
5645,165.0
8239,165.0
8312,165.0
10433,165.0
13781,165.0
26856,165.0
42314,165.0
64435,165.0
65960,165.0
84462,165.0
89112,165.0
91620,165.0
84982,164.99
75547,164.99
42445,164.99
97770,164.99
58849,164.99
13895,164.99
85371,164.99
26983,164.98
28613,164.98
17125,164.95
92622,164.95
3366,164.95
88135,164.95
38837,164.95
21617,164.95
13205,164.95
22703,164.94
40560,164.94
5875,164.94
14237,164.94
38883,164.93
90043,164.93
42109,164.93
36339,164.92
50929,164.92
47406,164.85
69615,164.81
28075,164.69
83881,164.64
7845,164.5
86333,164.5
57523,164.5
61719,164.5
19749,164.49
95533,164.41
51723,164.3
41691,164.3
21282,164.29
23462,164.27
41215,164.06
41420,164.0
75859,164.0
18784,164.0
71147,164.0
54181,164.0
6599,164.0
45876,164.0
91688,164.0
75522,164.0
58686,164.0
55341,163.99
2386,163.99
11686,163.99
81037,163.98
93278,163.96
19071,163.95
52261,163.94
43657,163.93
68746,163.9
84369,163.84
17636,163.84
51091,163.84
47454,163.83
23595,163.8
28748,163.76
86980,163.72
10781,163.64
6289,163.64
97012,163.61
61075,163.54
43096,163.51
1616,163.49
27386,163.48
95407,163.47
31829,163.42
81153,163.42
69011,163.4
37016,163.3
29323,163.3
23857,163.26
40203,163.06
13354,163.03
61886,163.02
85024,163.0
8011,163.0
90839,163.0
62700,163.0
36797,163.0
84927,163.0
73921,163.0
83241,163.0
61028,163.0
86209,163.0
51692,163.0
34309,163.0
24585,163.0
78759,162.99
17344,162.99
33592,162.99
73876,162.99
56665,162.99
70072,162.98
38320,162.98
30989,162.94
70355,162.84
22020,162.82
60239,162.8
40322,162.69
54778,162.64
61595,162.58
35596,162.52
68561,162.5
54212,162.5
31838,162.5
8257,162.5
20423,162.5
52158,162.5
54381,162.5
67655,162.49
31334,162.49
98774,162.48
38840,162.48
44803,162.42
69725,162.39
14560,162.28
75448,162.28
30923,162.22
84065,162.02
66697,162.0
5253,162.0
63925,162.0
37027,162.0
28136,162.0
38575,162.0
12744,162.0
7472,162.0
44846,161.99
21017,161.99
76439,161.98
25955,161.98
16069,161.97
4937,161.95
55601,161.95
66830,161.95
81088,161.94
44153,161.9
15195,161.82
94974,161.74
66251,161.74
90462,161.7
37022,161.56
40263,161.54
67190,161.5
1571,161.5
18379,161.5
44459,161.5
94171,161.48
82741,161.44
97351,161.41
69718,161.34
32465,161.22
98609,161.18
31217,161.12
73353,161.08
80332,161.02
30859,161.0
95998,161.0
9722,161.0
26336,161.0
83823,161.0
28598,160.99
64988,160.99
95487,160.98
81230,160.98
33153,160.95
50737,160.94
77732,160.9
40812,160.88
87492,160.86
47988,160.54
78403,160.48
26808,160.48
54074,160.45
53034,160.4
30402,160.24
8763,160.2
52258,160.2
79566,160.1
76814,160.07
95630,160.01
6498,160.0
24179,160.0
8811,160.0
59277,160.0
5137,160.0
12316,160.0
24091,160.0
1905,160.0
35033,160.0
45809,160.0
46744,160.0
31480,160.0
48167,160.0
55293,160.0
1313,160.0
56148,160.0
63445,160.0
67634,160.0
74836,160.0
76059,160.0
161,160.0
76245,160.0
92146,160.0
21391,160.0
93735,160.0
54004,160.0
7791,160.0
72654,159.99
64911,159.99
40726,159.99
97141,159.99
88348,159.99
30716,159.99
19981,159.99
61259,159.99
4028,159.99
90748,159.98
7824,159.98
6175,159.98
56015,159.98
50144,159.97
29387,159.95
25422,159.95
51330,159.95
77250,159.95
29774,159.95
34658,159.95
39615,159.95
85868,159.95
14242,159.95
37500,159.94
54252,159.94
15690,159.94
79605,159.93
80771,159.93
44512,159.92
68633,159.9
62507,159.88
69767,159.86
80076,159.8
32013,159.71
12930,159.69
38311,159.65
34105,159.64
4736,159.6
31833,159.6
77598,159.5
53746,159.5
87529,159.5
64278,159.49
33149,159.49
14457,159.49
58683,159.45
9906,159.45
53271,159.45
58856,159.44
62045,159.24
35486,159.21
5330,159.2
31083,159.17
3503,159.15
96886,159.14
98738,159.0
6796,159.0
80991,159.0
80303,159.0
87311,159.0
73123,159.0
25420,159.0
69332,159.0
59035,159.0
80929,159.0
48976,159.0
15292,159.0
85330,159.0
14602,159.0
8260,159.0
83605,159.0
56343,158.99
26257,158.98
95523,158.98
5662,158.97
70995,158.93
69224,158.92
12819,158.87
36215,158.87
32971,158.87
42647,158.75
58502,158.64
49444,158.6
40484,158.59
74847,158.58
63642,158.55
11859,158.53
88572,158.5
12370,158.48
71753,158.4
99117,158.33
4228,158.28
2306,158.27
23836,158.1
96955,158.0
48446,158.0
97334,158.0
98164,158.0
35623,158.0
58428,158.0
59487,158.0
34191,158.0
43959,158.0
56435,158.0
54022,158.0
30093,158.0
91934,158.0
27837,158.0
97935,158.0
24884,158.0
38881,158.0
94582,158.0
23248,158.0
94039,158.0
88063,158.0
53895,158.0
84414,158.0
17625,158.0
81149,158.0
50088,158.0
72975,158.0
52,158.0
71529,158.0
68699,158.0
83003,158.0
47336,158.0
64981,158.0
63816,158.0
61021,158.0
12417,158.0
11014,158.0
4199,158.0
60576,158.0
9369,158.0
9131,158.0
60540,158.0
60197,158.0
6690,158.0
5558,158.0
50044,158.0
49251,158.0
12642,158.0
59064,158.0
47007,157.99
59196,157.99
24277,157.99
98204,157.99
56258,157.99
7707,157.98
15180,157.98
76130,157.96
27306,157.95
650,157.94
9194,157.94
8015,157.94
3342,157.94
94009,157.94
67578,157.93
6650,157.91
67263,157.9
49628,157.81
48850,157.72
27211,157.51
49119,157.5
30337,157.5
79026,157.5
19887,157.5
28029,157.5
51849,157.5
49502,157.5
89530,157.5
26436,157.5
91513,157.49
37959,157.49
34040,157.48
39639,157.4
66758,157.29
10802,157.29
30606,157.09
58958,157.0
87330,156.99
10924,156.99
48939,156.99
98870,156.98
77352,156.96
15432,156.95
11482,156.95
31782,156.9
18888,156.85
64162,156.84
99789,156.84
19974,156.82
15157,156.71
80890,156.61
59812,156.53
20553,156.51
42129,156.5
979,156.5
89589,156.49
56281,156.49
61696,156.3
80551,156.23
34934,156.21
13800,156.18
39226,156.15
49761,156.0
26694,156.0
65007,156.0
44498,155.99
42062,155.99
54,155.99
86067,155.99
50353,155.98
86652,155.96
65727,155.95
80644,155.95
57886,155.95
47144,155.94
25299,155.9
44974,155.72
79369,155.7
59386,155.58
73043,155.53
42120,155.51
86671,155.5
64755,155.5
23010,155.5
48582,155.5
86458,155.47
4635,155.45
85544,155.35
43650,155.35
22774,155.34
27921,155.25
43916,155.14
15730,155.01
59204,155.01
48389,155.0
37635,155.0
9163,155.0
6029,155.0
34719,155.0
53113,155.0
56169,155.0
1235,155.0
18026,155.0
32599,155.0
251,155.0
92178,155.0
6192,155.0
54355,155.0
96332,155.0
49378,155.0
91893,155.0
77387,155.0
69188,155.0
10381,155.0
40172,154.99
65478,154.99
1445,154.99
36027,154.99
38051,154.99
43980,154.99
3882,154.99
78451,154.99
31274,154.99
25259,154.99
23437,154.99
96309,154.98
87065,154.98
66290,154.98
36421,154.96
8476,154.95
6013,154.95
78972,154.94
29414,154.94
39721,154.94
44371,154.94
30824,154.94
17847,154.94
49043,154.9
93527,154.82
46455,154.72
8019,154.67
16499,154.65
9617,154.6
57429,154.56
48719,154.5
34068,154.5
42106,154.5
2191,154.5
19745,154.49
20665,154.49
17178,154.49
84387,154.45
73778,154.45
51274,154.44
61052,154.44
26874,154.41
96522,154.4
88489,154.38
90652,154.33
43333,154.29
99087,154.17
82634,154.06
49414,154.0
13819,154.0
23363,154.0
97510,154.0
43799,154.0
16475,154.0
14996,154.0
18302,153.99
15869,153.99
23426,153.99
56710,153.99
9348,153.97
72176,153.95
68221,153.95
95369,153.95
87870,153.95
71079,153.95
28908,153.95
79555,153.94
77594,153.94
2347,153.94
37102,153.94
89061,153.94
85276,153.93
27044,153.91
36058,153.9
18130,153.87
41473,153.6
50992,153.58
90152,153.51
96193,153.46
56999,153.4
14410,153.4
78560,153.4
3321,153.37
35709,153.15
48510,153.0
7070,153.0
75556,153.0
29511,153.0
3612,152.99
81538,152.99
2831,152.99
40026,152.98
53432,152.96
53994,152.95
74000,152.95
40495,152.95
3195,152.95
27132,152.94
64586,152.94
98185,152.93
3485,152.9
10233,152.87
52223,152.84
28858,152.79
87321,152.77
92046,152.76
84197,152.73
64373,152.73
51703,152.72
23192,152.72
92047,152.59
26656,152.55
82166,152.5
81585,152.49
11239,152.49
72870,152.47
95766,152.44
11722,152.42
26254,152.36
97953,152.3
81933,152.13
37298,152.1
72773,152.08
53369,152.0
82236,152.0
834,152.0
69286,152.0
50526,152.0
73907,152.0
50797,151.99
23821,151.99
94575,151.99
73042,151.99
77418,151.99
20198,151.98
95293,151.97
17946,151.97
98848,151.95
61986,151.95
55156,151.95
4820,151.95
87274,151.95
76166,151.94
35363,151.94
90997,151.94
19146,151.94
13583,151.94
17825,151.94
86953,151.93
14037,151.91
92330,151.89
99476,151.88
5879,151.85
40569,151.83
60169,151.75
39543,151.63
50845,151.6
70752,151.58
51346,151.58
59140,151.5
35601,151.5
89776,151.49
646,151.43
61192,151.41
63254,151.35
97371,151.3
67750,151.23
72857,151.2
69784,151.2
21844,151.2
71689,151.0
19792,151.0
48838,151.0
19187,151.0
40743,151.0
62334,151.0
95190,150.99
73600,150.99
42320,150.99
34364,150.99
899,150.99
29752,150.99
50270,150.98
32473,150.97
46121,150.95
6472,150.94
98892,150.94
77861,150.94
36932,150.83
38854,150.83
33941,150.82
66070,150.76
77073,150.75
62795,150.75
81071,150.75
12180,150.75
50786,150.68
32071,150.55
13257,150.53
26040,150.47
61008,150.41
72047,150.41
29171,150.38
59741,150.24
14425,150.18
8928,150.18
24143,150.18
5088,150.14
95882,150.0
1081,150.0
99605,150.0
89017,150.0
11453,150.0
40729,150.0
74626,150.0
93780,150.0
51790,150.0
42837,150.0
35810,150.0
33336,150.0
25677,150.0
6120,150.0
35172,150.0
33901,150.0
30328,150.0
21714,150.0
21271,150.0
10172,150.0
8135,150.0
6824,150.0
77550,150.0
82272,150.0
78219,150.0
99845,150.0
64385,149.99
69929,149.99
98032,149.99
60475,149.99
14495,149.99
7867,149.99
72054,149.99
29342,149.99
45758,149.99
3929,149.99
45804,149.99
58799,149.99
29947,149.99
52762,149.99
78071,149.99
80798,149.99
13126,149.99
10983,149.99
77671,149.99
38871,149.99
2775,149.99
39433,149.98
70095,149.98
87182,149.98
14904,149.98
6653,149.98
22922,149.98
2969,149.98
28330,149.97
66096,149.97
41207,149.95
90894,149.95
31553,149.95
33751,149.95
83993,149.95
66988,149.95
39648,149.95
83538,149.95
68056,149.95
20083,149.95
90575,149.95
91633,149.95
73885,149.94
71349,149.93
31492,149.92
84928,149.9
72150,149.9
40932,149.9
75035,149.9
19674,149.8
82428,149.8
80976,149.7
39700,149.66
89232,149.6
20595,149.55
62205,149.54
33715,149.52
74774,149.5
59454,149.5
56462,149.5
54951,149.5
8538,149.5
80852,149.49
36565,149.49
90946,149.49
37849,149.49
40031,149.49
5383,149.49
4126,149.48
11355,149.45
35036,149.42
56804,149.41
70539,149.36
70383,149.31
31620,149.26
25216,149.24
89993,149.23
62841,149.16
79397,149.15
51575,149.11
79174,149.05
81574,149.03
61844,149.02
10090,149.0
99271,149.0
1667,149.0
21421,149.0
1350,149.0
22958,149.0
36598,149.0
28688,149.0
31537,149.0
64296,149.0
33764,149.0
64545,149.0
43748,149.0
46851,149.0
6159,149.0
72405,149.0
73014,149.0
60766,149.0
54747,149.0
59286,149.0
53094,149.0
86881,149.0
93109,149.0
1137,149.0
9030,149.0
95005,149.0
54952,149.0
11987,148.99
8373,148.99
76443,148.99
58158,148.99
29993,148.99
10049,148.99
31207,148.99
37972,148.99
67025,148.99
12508,148.99
2160,148.98
20133,148.98
23410,148.98
69393,148.98
6335,148.98
80654,148.98
44254,148.95
89293,148.95
97661,148.94
12662,148.94
98730,148.9
86275,148.89
45702,148.8
8703,148.74
36748,148.72
57189,148.71
70983,148.69
2361,148.59
68482,148.5
19685,148.5
41191,148.5
87926,148.5
4683,148.5
14718,148.48
74530,148.48
1600,148.45
60088,148.45
16335,148.43
59622,148.2
89718,148.2
51049,148.14
68777,148.0
4330,148.0
28112,148.0
34507,148.0
28770,148.0
33471,148.0
28678,148.0
33836,148.0
37889,148.0
6527,148.0
48120,148.0
49621,148.0
51422,148.0
52530,148.0
53292,148.0
28335,148.0
54678,148.0
82315,148.0
23866,148.0
35663,148.0
54696,148.0
18277,148.0
13304,148.0
95234,148.0
48315,148.0
11124,148.0
89692,148.0
88817,148.0
85434,148.0
84493,148.0
75799,148.0
7618,148.0
83456,148.0
78418,148.0
76708,148.0
55080,148.0
56640,148.0
76600,148.0
75826,148.0
60862,148.0
32362,148.0
16667,147.99
58037,147.99
3005,147.99
28739,147.99
67033,147.99
88889,147.99
80072,147.99
69769,147.99
50799,147.99
62245,147.98
21569,147.95
74278,147.95
72703,147.95
73572,147.95
63361,147.95
15656,147.94
44732,147.94
28698,147.93
92607,147.93
92265,147.92
13722,147.91
24453,147.9
59146,147.89
64570,147.86
58150,147.8
61499,147.79
74075,147.75
97711,147.72
23509,147.72
73769,147.65
81719,147.59
74119,147.52
3359,147.5
19587,147.5
95574,147.5
14747,147.5
13495,147.5
62261,147.48
79090,147.29
50820,147.23
31746,147.15
78591,147.13
74372,147.13
65037,147.13
59495,147.13
87826,147.13
58424,147.13
53378,147.13
97074,147.13
98001,147.13
6745,147.13
2710,147.13
1783,147.13
91641,147.03
89174,147.0
89757,147.0
73109,147.0
92505,147.0
17362,147.0
67288,147.0
99708,147.0
24367,147.0
8533,147.0
6492,147.0
77305,147.0
45842,147.0
56205,146.99
38006,146.99
70745,146.99
88173,146.99
5987,146.99
16998,146.98
29810,146.97
16954,146.96
77103,146.96
50378,146.96
19160,146.95
45144,146.94
34987,146.9
93634,146.88
35075,146.85
79282,146.85
86033,146.82
26124,146.8
21389,146.78
58876,146.76
9762,146.7
82855,146.62
7197,146.59
57976,146.49
78308,146.49
81807,146.48
43079,146.48
16291,146.46
61509,146.45
12196,146.44
22365,146.43
43303,146.4
77722,146.25
22326,146.25
70071,146.2
84283,146.19
59283,146.03
74173,145.99
71884,145.99
41656,145.99
77540,145.99
81481,145.99
64200,145.99
58780,145.98
36872,145.93
82984,145.89
51519,145.89
4087,145.88
43184,145.75
43912,145.56
332,145.5
35609,145.44
4160,145.43
59048,145.39
12486,145.33
15881,145.2
29458,145.15
61440,145.14
15939,145.14
92811,145.14
14864,145.1
67557,145.02
36683,145.0
9147,145.0
13801,145.0
67276,145.0
27263,145.0
96017,145.0
49158,145.0
86310,145.0
8424,145.0
91419,145.0
15421,145.0
85501,145.0
82118,145.0
19901,145.0
78114,145.0
58883,145.0
55083,145.0
25244,145.0
41554,145.0
15915,144.99
3493,144.99
67998,144.99
6102,144.99
72982,144.99
89073,144.99
57813,144.99
72806,144.99
55395,144.99
63227,144.99
7922,144.97
2618,144.97
55267,144.97
72711,144.97
37452,144.97
66737,144.96
90210,144.96
54014,144.95
69559,144.95
2388,144.95
96352,144.95
59390,144.94
4902,144.93
28943,144.93
48388,144.88
98249,144.8
5577,144.8
67101,144.78
58430,144.74
95427,144.72
65018,144.72
42607,144.6
39036,144.59
35949,144.57
12263,144.53
3012,144.5
64137,144.5
58048,144.5
82698,144.5
22055,144.5
23198,144.49
83328,144.49
24234,144.45
68205,144.45
79169,144.43
82801,144.43
95711,144.4
90648,144.4
25595,144.38
63877,144.34
80821,144.27
56963,144.24
87150,144.21
79872,144.16
56773,144.0
98593,144.0
69130,144.0
17447,144.0
20654,144.0
3496,144.0
17184,144.0
81778,144.0
16004,144.0
38353,143.99
91913,143.99
81976,143.99
84385,143.99
16225,143.98
50572,143.98
57583,143.98
27462,143.96
18329,143.95
39008,143.95
51987,143.92
70273,143.9
80019,143.8
1424,143.79
24254,143.79
42710,143.77
54461,143.63
97184,143.62
33297,143.6
1207,143.52
10767,143.52
49249,143.51
51409,143.5
70041,143.5
71179,143.49
28724,143.49
15553,143.49
11528,143.48
42448,143.44
53126,143.36
33352,143.3
14371,143.29
50057,143.24
94829,143.17
48558,143.15
30177,143.12
96250,143.06
94184,143.06
88213,143.0
